data,ano,mes_num,mes,dia,coleta,grupo,produto,unidade,preco,mercado,arquivo
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,COCO VERDE,Um,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,COENTRO,Molho,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,COUVE,Molho,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,COUVE-FLOR,Kg,13.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,FARINHA DE MANDIOCA,Kg,6.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,FEIJAO CARIOQUINHA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,GOIABA VERMELHA,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,INHAME DA COSTA,Kg,15.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,LARANJA PERA,Uma,0.7,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,LIMAO TAITI,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MACA NACIONAL,Kg,12.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MACAXEIRA (AIPIM),Kg,3.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MAMAO FORMOSA,Kg,3.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MAMAO HAWAY,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MANGA TOMMY,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MARACUJA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MAXIXE,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MELANCIA,Kg,1.5,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MELAO ESPANHOL,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MILHO EM GRAO,Kg,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MILHO VERDE,Espiga,1.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,MORANGO,"Cx 0,3Kg",7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,PIMENTAO VERDE,Um,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,QUIABO,Cento,20.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,REPOLHO VERDE,Kg,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,TOMATE,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,UVA SEM SEMENTE,Kg,13.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-04,2026,3,Marco,4,"03 Mar (2,4)",Origem vegetal,VAGEM,Kg,18.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_2-E-4-MAR-2026-1.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,ACEM C/ OSSO,Kg,25.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,ACEM S/ OSSO,Kg,34.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,ALCATRA,Kg,40.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,CARNE SUINA TRASEIRA,Kg,23.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,CHA DE DENTRO (COXAO MOLE),Kg,40.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,CHA DE FORA (COXAO DURO),Kg,38.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,CONTRA FILE,Kg,42.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,COSTELA,Kg,20.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,FILE MIGNION,Kg,50.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,FRANGO DE GRANJA,Kg,16.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,MANTEIGA,Kg,38.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,MUSCULO,Kg,25.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,OVO BRANCO GRANDE,Dz,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,OVO VERMELHO GRANDE,Dz,8.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,PALETA C/ OSSO,Kg,24.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,PATINHO,Kg,38.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,PEITO C/ OSSO,Kg,23.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem animal,QUEIJO COALHO,Kg,28.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ABACAXI GRANDE,Um,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ABOBORA,Kg,6.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ABOBRINHA,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ACEROLA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ALFACE,Pe,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ALHO,Kg,2.5,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,AMENDOIM C/CASCA COZIDO,Kg,10.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,ARROZ AGULHA T 1,Kg,6.5,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,BANANA PRATA,Dz,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,BATATA DOCE,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,BATATA LISA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,BETERRABA,Kg,6.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,CAJU,Kg,1.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,CEBOLA BRANCA,Kg,6.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,CEBOLA ROXA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,CEBOLINHA,Molho,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,CENOURA,Kg,6.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,CHUCHU,Um,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,COCO SECO,Um,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,COCO VERDE,Um,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,COENTRO,Molho,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,COUVE,Molho,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,COUVE-FLOR,Kg,13.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,FARINHA DE MANDIOCA,Kg,6.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,FEIJAO CARIOQUINHA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,GOIABA VERMELHA,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,INHAME DA COSTA,Kg,12.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,LARANJA PERA,Uma,0.7,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,LIMAO TAITI,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MACA NACIONAL,Kg,12.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MACAXEIRA (AIPIM),Kg,3.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MAMAO FORMOSA,Kg,3.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MAMAO HAWAY,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MANGA TOMMY,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MARACUJA,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MAXIXE,Kg,7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MELANCIA,Kg,1.5,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MELAO ESPANHOL,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MILHO EM GRAO,Kg,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MILHO VERDE,Espiga,1.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,MORANGO,"Cx 0,3Kg",7.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,PIMENTAO VERDE,Um,2.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,QUIABO,Cento,20.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,REPOLHO VERDE,Kg,5.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,TOMATE,Kg,4.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,UVA SEM SEMENTE,Kg,12.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-09,2026,3,Marco,9,"03 Mar (9,11)",Origem vegetal,VAGEM,Kg,18.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,ACEM C/ OSSO,Kg,25.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,ACEM S/ OSSO,Kg,34.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,ALCATRA,Kg,40.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,CARNE SUINA TRASEIRA,Kg,23.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,CHA DE DENTRO (COXAO MOLE),Kg,40.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,CHA DE FORA (COXAO DURO),Kg,38.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,CONTRA FILE,Kg,42.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
2026-03-11,2026,3,Marco,11,"03 Mar (9,11)",Origem animal,COSTELA,Kg,20.0,Mercado Maria Virginia Leite Franco,PRECOS-DE-VAREJO_MERCADO-CENTRAL-DE-ARACAJU_SEMANAL_9-E-11-MAR-2026-2.pdf
